count,points
134,"[{""x"": 316.972, ""y"": 203.659}, {""x"": 304.858, ""y"": 166.562}, {""x"": 287.445, ""y"": 148.391}, {""x"": 270.032, ""y"": 148.391}, {""x"": 233.691, ""y"": 162.019}, {""x"": 221.577, ""y"": 152.934}, {""x"": 217.035, ""y"": 170.347}, {""x"": 198.864, ""y"": 180.189}, {""x"": 161.009, ""y"": 201.388}, {""x"": 142.082, ""y"": 216.53}, {""x"": 135.268, ""y"": 240}, {""x"": 132.997, ""y"": 261.956}, {""x"": 140.568, ""y"": 306.625}, {""x"": 152.681, ""y"": 339.18}, {""x"": 167.066, ""y"": 352.808}, {""x"": 184.479, ""y"": 352.808}, {""x"": 204.921, ""y"": 358.864}, {""x"": 247.319, ""y"": 339.937}, {""x"": 313.943, ""y"": 293.754}, {""x"": 326.057, ""y"": 280.126}, {""x"": 326.057, ""y"": 249.842}, {""x"": 315.457, ""y"": 199.874}]"
135,"[{""x"": 215.52, ""y"": 173.376}, {""x"": 142.082, ""y"": 221.83}, {""x"": 138.297, ""y"": 238.486}, {""x"": 131.483, ""y"": 263.47}, {""x"": 147.382, ""y"": 336.909}, {""x"": 158.738, ""y"": 349.779}, {""x"": 206.435, ""y"": 359.621}, {""x"": 323.028, ""y"": 289.211}, {""x"": 332.114, ""y"": 252.871}, {""x"": 310.158, ""y"": 174.132}, {""x"": 283.659, ""y"": 142.334}, {""x"": 229.905, ""y"": 162.019}, {""x"": 223.091, ""y"": 147.634}, {""x"": 209.464, ""y"": 155.205}, {""x"": 217.035, ""y"": 173.375}]"
136,"[{""x"": 322.271, ""y"": 222.586}, {""x"": 301.83, ""y"": 160.505}, {""x"": 286.688, ""y"": 146.877}, {""x"": 262.461, ""y"": 146.877}, {""x"": 229.905, ""y"": 161.262}, {""x"": 217.792, ""y"": 153.691}, {""x"": 217.792, ""y"": 171.861}, {""x"": 182.208, ""y"": 189.274}, {""x"": 148.896, ""y"": 211.987}, {""x"": 137.539, ""y"": 220.315}, {""x"": 135.268, ""y"": 238.486}, {""x"": 130.726, ""y"": 262.713}, {""x"": 144.353, ""y"": 320.252}, {""x"": 157.981, ""y"": 344.479}, {""x"": 189.022, ""y"": 353.565}, {""x"": 200.379, ""y"": 359.621}, {""x"": 255.647, ""y"": 332.366}, {""x"": 303.344, ""y"": 301.325}, {""x"": 326.814, ""y"": 277.098}, {""x"": 323.028, ""y"": 220.316}]"
137,"[{""x"": 324.543, ""y"": 235.457}, {""x"": 318.486, ""y"": 204.416}, {""x"": 304.101, ""y"": 171.861}, {""x"": 290.473, ""y"": 149.148}, {""x"": 260.946, ""y"": 146.877}, {""x"": 231.42, ""y"": 160.505}, {""x"": 217.035, ""y"": 151.42}, {""x"": 216.278, ""y"": 169.59}, {""x"": 189.779, ""y"": 186.246}, {""x"": 159.495, ""y"": 206.688}, {""x"": 138.297, ""y"": 219.558}, {""x"": 138.297, ""y"": 237.729}, {""x"": 133.754, ""y"": 252.871}, {""x"": 135.268, ""y"": 286.183}, {""x"": 141.325, ""y"": 301.325}, {""x"": 154.953, ""y"": 337.666}, {""x"": 171.609, ""y"": 352.808}, {""x"": 192.05, ""y"": 352.808}, {""x"": 215.521, ""y"": 356.593}, {""x"": 323.785, ""y"": 283.912}, {""x"": 323.785, ""y"": 233.186}]"
138,"[{""x"": 315.457, ""y"": 194.574}, {""x"": 292.744, ""y"": 146.877}, {""x"": 269.274, ""y"": 142.334}, {""x"": 230.662, ""y"": 161.262}, {""x"": 227.634, ""y"": 149.905}, {""x"": 214.006, ""y"": 152.934}, {""x"": 216.278, ""y"": 169.59}, {""x"": 192.808, ""y"": 180.946}, {""x"": 135.268, ""y"": 221.83}, {""x"": 135.268, ""y"": 240}, {""x"": 132.24, ""y"": 274.826}, {""x"": 154.196, ""y"": 346.751}, {""x"": 191.293, ""y"": 352.05}, {""x"": 204.164, ""y"": 359.621}, {""x"": 323.028, ""y"": 289.211}, {""x"": 329.085, ""y"": 238.486}, {""x"": 315.457, ""y"": 195.331}]"
139,"[{""x"": 315.457, ""y"": 190.032}, {""x"": 299.558, ""y"": 155.962}, {""x"": 277.603, ""y"": 140.82}, {""x"": 231.42, ""y"": 158.991}, {""x"": 217.035, ""y"": 146.877}, {""x"": 217.792, ""y"": 165.804}, {""x"": 185.994, ""y"": 183.975}, {""x"": 152.681, ""y"": 209.716}, {""x"": 135.268, ""y"": 222.587}, {""x"": 137.539, ""y"": 242.271}, {""x"": 133.754, ""y"": 274.069}, {""x"": 144.353, ""y"": 315.71}, {""x"": 157.224, ""y"": 346.751}, {""x"": 192.808, ""y"": 352.808}, {""x"": 208.707, ""y"": 358.107}, {""x"": 323.028, ""y"": 283.155}, {""x"": 326.814, ""y"": 249.085}, {""x"": 313.943, ""y"": 187.76}]"
140,"[{""x"": 316.215, ""y"": 198.36}, {""x"": 302.587, ""y"": 158.991}, {""x"": 288.202, ""y"": 144.606}, {""x"": 269.274, ""y"": 143.091}, {""x"": 230.662, ""y"": 155.962}, {""x"": 217.035, ""y"": 149.905}, {""x"": 216.278, ""y"": 166.562}, {""x"": 200.379, ""y"": 174.89}, {""x"": 165.552, ""y"": 196.845}, {""x"": 141.325, ""y"": 219.558}, {""x"": 138.297, ""y"": 240}, {""x"": 135.268, ""y"": 258.927}, {""x"": 140.568, ""y"": 297.539}, {""x"": 151.167, ""y"": 330.095}, {""x"": 157.981, ""y"": 345.994}, {""x"": 186.751, ""y"": 350.536}, {""x"": 207.95, ""y"": 352.808}, {""x"": 226.12, ""y"": 345.994}, {""x"": 320, ""y"": 285.426}, {""x"": 330.599, ""y"": 264.227}, {""x"": 324.543, ""y"": 233.186}, {""x"": 314.7, ""y"": 194.574}]"
141,"[{""x"": 315.457, ""y"": 193.06}, {""x"": 301.073, ""y"": 154.448}, {""x"": 283.659, ""y"": 141.577}, {""x"": 269.274, ""y"": 138.549}, {""x"": 229.148, ""y"": 158.991}, {""x"": 227.634, ""y"": 143.849}, {""x"": 214.763, ""y"": 146.877}, {""x"": 216.278, ""y"": 167.319}, {""x"": 183.722, ""y"": 182.461}, {""x"": 141.325, ""y"": 217.287}, {""x"": 135.268, ""y"": 240.757}, {""x"": 132.997, ""y"": 268.013}, {""x"": 144.353, ""y"": 319.495}, {""x"": 159.495, ""y"": 346.751}, {""x"": 187.508, ""y"": 350.536}, {""x"": 204.164, ""y"": 360.379}, {""x"": 326.057, ""y"": 280.126}, {""x"": 330.599, ""y"": 241.514}, {""x"": 313.943, ""y"": 188.517}]"
142,"[{""x"": 321.514, ""y"": 208.959}, {""x"": 304.858, ""y"": 157.476}, {""x"": 279.117, ""y"": 137.035}, {""x"": 236.719, ""y"": 155.962}, {""x"": 218.549, ""y"": 147.634}, {""x"": 217.035, ""y"": 164.29}, {""x"": 195.079, ""y"": 177.161}, {""x"": 150.41, ""y"": 210.473}, {""x"": 135.268, ""y"": 228.644}, {""x"": 135.268, ""y"": 246.814}, {""x"": 137.539, ""y"": 289.968}, {""x"": 159.495, ""y"": 342.208}, {""x"": 183.722, ""y"": 347.508}, {""x"": 205.678, ""y"": 354.322}, {""x"": 303.344, ""y"": 296.782}, {""x"": 327.571, ""y"": 274.069}, {""x"": 330.599, ""y"": 230.915}, {""x"": 319.243, ""y"": 202.902}]"
143,"[{""x"": 320, ""y"": 202.902}, {""x"": 303.344, ""y"": 155.205}, {""x"": 286.688, ""y"": 139.306}, {""x"": 261.703, ""y"": 138.549}, {""x"": 237.476, ""y"": 152.934}, {""x"": 218.549, ""y"": 142.334}, {""x"": 210.978, ""y"": 161.262}, {""x"": 161.009, ""y"": 198.36}, {""x"": 138.297, ""y"": 216.53}, {""x"": 137.539, ""y"": 240}, {""x"": 133.754, ""y"": 268.77}, {""x"": 144.353, ""y"": 309.653}, {""x"": 160.252, ""y"": 341.451}, {""x"": 191.293, ""y"": 350.536}, {""x"": 214.763, ""y"": 350.536}, {""x"": 261.703, ""y"": 320.252}, {""x"": 307.129, ""y"": 289.211}, {""x"": 326.057, ""y"": 271.798}, {""x"": 318.486, ""y"": 199.117}]"
144,"[{""x"": 313.943, ""y"": 187.76}, {""x"": 298.801, ""y"": 147.634}, {""x"": 278.36, ""y"": 136.278}, {""x"": 259.432, ""y"": 137.792}, {""x"": 228.391, ""y"": 149.905}, {""x"": 223.091, ""y"": 139.306}, {""x"": 213.249, ""y"": 146.877}, {""x"": 214.006, ""y"": 159.748}, {""x"": 186.751, ""y"": 174.132}, {""x"": 136.025, ""y"": 213.502}, {""x"": 136.025, ""y"": 237.729}, {""x"": 129.211, ""y"": 256.656}, {""x"": 150.41, ""y"": 335.394}, {""x"": 189.779, ""y"": 349.779}, {""x"": 207.95, ""y"": 353.565}, {""x"": 326.057, ""y"": 274.069}, {""x"": 328.328, ""y"": 231.672}, {""x"": 310.915, ""y"": 180.189}]"
145,"[{""x"": 319.243, ""y"": 195.331}, {""x"": 298.044, ""y"": 145.363}, {""x"": 282.145, ""y"": 132.492}, {""x"": 245.804, ""y"": 137.792}, {""x"": 232.177, ""y"": 151.42}, {""x"": 217.035, ""y"": 142.334}, {""x"": 213.249, ""y"": 156.719}, {""x"": 182.208, ""y"": 177.161}, {""x"": 144.353, ""y"": 205.931}, {""x"": 132.24, ""y"": 219.558}, {""x"": 135.268, ""y"": 236.972}, {""x"": 130.726, ""y"": 255.899}, {""x"": 144.353, ""y"": 314.196}, {""x"": 156.467, ""y"": 340.694}, {""x"": 189.779, ""y"": 345.994}, {""x"": 207.95, ""y"": 349.779}, {""x"": 253.375, ""y"": 320.252}, {""x"": 313.943, ""y"": 281.64}, {""x"": 328.328, ""y"": 262.713}, {""x"": 329.085, ""y"": 229.401}, {""x"": 316.971, ""y"": 188.518}]"
146,"[{""x"": 320, ""y"": 202.902}, {""x"": 304.858, ""y"": 155.962}, {""x"": 285.174, ""y"": 132.492}, {""x"": 260.946, ""y"": 131.735}, {""x"": 229.905, ""y"": 146.12}, {""x"": 215.521, ""y"": 131.735}, {""x"": 210.221, ""y"": 154.448}, {""x"": 190.536, ""y"": 170.347}, {""x"": 157.981, ""y"": 190.789}, {""x"": 137.539, ""y"": 206.688}, {""x"": 135.268, ""y"": 228.644}, {""x"": 132.24, ""y"": 246.057}, {""x"": 136.782, ""y"": 292.24}, {""x"": 154.196, ""y"": 331.609}, {""x"": 165.552, ""y"": 342.965}, {""x"": 184.479, ""y"": 343.722}, {""x"": 204.921, ""y"": 348.265}, {""x"": 284.416, ""y"": 299.811}, {""x"": 316.972, ""y"": 271.798}, {""x"": 328.328, ""y"": 246.814}, {""x"": 319.242, ""y"": 194.574}]"
147,"[{""x"": 185.237, ""y"": 168.076}, {""x"": 135.268, ""y"": 208.959}, {""x"": 136.782, ""y"": 230.158}, {""x"": 131.483, ""y"": 246.814}, {""x"": 137.539, ""y"": 292.997}, {""x"": 157.224, ""y"": 333.88}, {""x"": 183.722, ""y"": 345.237}, {""x"": 199.621, ""y"": 352.808}, {""x"": 321.514, ""y"": 268.013}, {""x"": 327.571, ""y"": 243.785}, {""x"": 320, ""y"": 198.36}, {""x"": 304.101, ""y"": 154.448}, {""x"": 282.145, ""y"": 125.678}, {""x"": 257.161, ""y"": 130.221}, {""x"": 225.363, ""y"": 143.091}, {""x"": 214.006, ""y"": 131.735}, {""x"": 210.221, ""y"": 149.148}, {""x"": 180.694, ""y"": 171.861}]"
148,"[{""x"": 316.215, ""y"": 185.489}, {""x"": 292.744, ""y"": 134.006}, {""x"": 268.517, ""y"": 124.164}, {""x"": 227.634, ""y"": 140.82}, {""x"": 210.978, ""y"": 129.464}, {""x"": 207.192, ""y"": 149.905}, {""x"": 177.666, ""y"": 168.076}, {""x"": 134.511, ""y"": 205.931}, {""x"": 134.511, ""y"": 226.372}, {""x"": 129.211, ""y"": 252.871}, {""x"": 145.868, ""y"": 320.252}, {""x"": 159.495, ""y"": 338.423}, {""x"": 185.237, ""y"": 342.208}, {""x"": 201.136, ""y"": 351.293}, {""x"": 312.429, ""y"": 271.041}, {""x"": 326.057, ""y"": 249.842}, {""x"": 323.028, ""y"": 211.23}, {""x"": 315.457, ""y"": 183.975}]"
149,"[{""x"": 316.972, ""y"": 195.331}, {""x"": 301.83, ""y"": 155.205}, {""x"": 285.931, ""y"": 130.221}, {""x"": 269.274, ""y"": 121.136}, {""x"": 225.363, ""y"": 139.306}, {""x"": 210.978, ""y"": 125.678}, {""x"": 208.707, ""y"": 146.877}, {""x"": 181.451, ""y"": 163.533}, {""x"": 151.924, ""y"": 186.246}, {""x"": 129.968, ""y"": 205.174}, {""x"": 131.483, ""y"": 224.101}, {""x"": 129.968, ""y"": 250.599}, {""x"": 135.268, ""y"": 289.211}, {""x"": 148.139, ""y"": 320.252}, {""x"": 159.495, ""y"": 334.637}, {""x"": 180.694, ""y"": 339.18}, {""x"": 198.864, ""y"": 343.722}, {""x"": 231.42, ""y"": 328.58}, {""x"": 256.404, ""y"": 310.41}, {""x"": 298.801, ""y"": 277.855}, {""x"": 319.243, ""y"": 258.927}, {""x"": 326.057, ""y"": 230.915}, {""x"": 316.971, ""y"": 195.331}]"
150,"[{""x"": 312.429, ""y"": 181.703}, {""x"": 291.987, ""y"": 131.735}, {""x"": 267.003, ""y"": 118.107}, {""x"": 223.849, ""y"": 139.306}, {""x"": 220.063, ""y"": 123.407}, {""x"": 202.65, ""y"": 130.221}, {""x"": 204.921, ""y"": 147.634}, {""x"": 173.123, ""y"": 164.29}, {""x"": 128.454, ""y"": 204.416}, {""x"": 130.726, ""y"": 225.615}, {""x"": 120.883, ""y"": 248.328}, {""x"": 151.167, ""y"": 335.394}, {""x"": 198.107, ""y"": 346.751}, {""x"": 316.972, ""y"": 261.199}, {""x"": 325.3, ""y"": 228.644}, {""x"": 319.243, ""y"": 198.36}]"
151,"[{""x"": 313.186, ""y"": 177.161}, {""x"": 292.744, ""y"": 133.249}, {""x"": 273.06, ""y"": 116.593}, {""x"": 252.618, ""y"": 118.107}, {""x"": 223.091, ""y"": 137.792}, {""x"": 210.221, ""y"": 125.678}, {""x"": 204.921, ""y"": 142.334}, {""x"": 184.479, ""y"": 155.205}, {""x"": 148.896, ""y"": 183.218}, {""x"": 129.211, ""y"": 203.659}, {""x"": 129.968, ""y"": 225.615}, {""x"": 126.183, ""y"": 240.757}, {""x"": 129.211, ""y"": 274.826}, {""x"": 144.353, ""y"": 312.681}, {""x"": 153.438, ""y"": 333.123}, {""x"": 185.994, ""y"": 337.666}, {""x"": 196.593, ""y"": 344.479}, {""x"": 210.978, ""y"": 337.666}, {""x"": 229.905, ""y"": 327.823}, {""x"": 265.489, ""y"": 296.025}, {""x"": 307.129, ""y"": 266.498}, {""x"": 324.543, ""y"": 245.3}, {""x"": 323.028, ""y"": 219.558}, {""x"": 310.158, ""y"": 170.347}]"
152,"[{""x"": 186.751, ""y"": 152.177}, {""x"": 136.025, ""y"": 193.817}, {""x"": 125.426, ""y"": 216.53}, {""x"": 126.183, ""y"": 228.644}, {""x"": 124.669, ""y"": 282.397}, {""x"": 152.681, ""y"": 331.609}, {""x"": 205.678, ""y"": 349.022}, {""x"": 329.085, ""y"": 246.057}, {""x"": 310.158, ""y"": 162.776}, {""x"": 279.117, ""y"": 113.565}, {""x"": 220.82, ""y"": 130.978}, {""x"": 210.221, ""y"": 121.136}, {""x"": 199.621, ""y"": 128.707}, {""x"": 206.435, ""y"": 140.82}]"
153,"[{""x"": 203.407, ""y"": 141.578}, {""x"": 150.41, ""y"": 175.647}, {""x"": 126.94, ""y"": 203.659}, {""x"": 128.454, ""y"": 225.615}, {""x"": 123.155, ""y"": 244.543}, {""x"": 136.025, ""y"": 301.325}, {""x"": 150.41, ""y"": 330.852}, {""x"": 198.107, ""y"": 342.208}, {""x"": 237.476, ""y"": 322.524}, {""x"": 302.587, ""y"": 268.013}, {""x"": 324.543, ""y"": 249.842}, {""x"": 323.028, ""y"": 203.659}, {""x"": 298.044, ""y"": 130.978}, {""x"": 265.489, ""y"": 110.536}, {""x"": 222.334, ""y"": 131.735}, {""x"": 207.95, ""y"": 122.65}, {""x"": 203.407, ""y"": 140.82}]"
154,"[{""x"": 313.186, ""y"": 177.161}, {""x"": 301.073, ""y"": 143.849}, {""x"": 286.688, ""y"": 125.678}, {""x"": 265.489, ""y"": 115.079}, {""x"": 240.505, ""y"": 121.893}, {""x"": 223.091, ""y"": 131.735}, {""x"": 207.95, ""y"": 121.893}, {""x"": 202.65, ""y"": 142.334}, {""x"": 168.58, ""y"": 163.533}, {""x"": 135.268, ""y"": 193.817}, {""x"": 126.94, ""y"": 207.445}, {""x"": 130.726, ""y"": 225.615}, {""x"": 123.155, ""y"": 244.543}, {""x"": 130.726, ""y"": 283.912}, {""x"": 150.41, ""y"": 324.795}, {""x"": 166.309, ""y"": 337.666}, {""x"": 186.751, ""y"": 339.18}, {""x"": 204.164, ""y"": 344.479}, {""x"": 261.703, ""y"": 301.325}, {""x"": 309.401, ""y"": 262.713}, {""x"": 325.3, ""y"": 247.571}, {""x"": 325.3, ""y"": 214.259}, {""x"": 311.672, ""y"": 172.618}]"
155,"[{""x"": 162.524, ""y"": 173.375}, {""x"": 129.211, ""y"": 199.874}, {""x"": 129.968, ""y"": 228.644}, {""x"": 122.397, ""y"": 249.842}, {""x"": 150.41, ""y"": 330.852}, {""x"": 204.164, ""y"": 346.751}, {""x"": 326.057, ""y"": 248.328}, {""x"": 320, ""y"": 192.303}, {""x"": 291.23, ""y"": 124.164}, {""x"": 270.032, ""y"": 113.565}, {""x"": 252.618, ""y"": 116.593}, {""x"": 222.334, ""y"": 133.249}, {""x"": 216.278, ""y"": 121.893}, {""x"": 204.164, ""y"": 125.678}, {""x"": 207.95, ""y"": 140.82}, {""x"": 163.281, ""y"": 172.618}]"
156,"[{""x"": 312.429, ""y"": 173.375}, {""x"": 294.259, ""y"": 130.221}, {""x"": 267.76, ""y"": 112.808}, {""x"": 223.091, ""y"": 134.763}, {""x"": 208.707, ""y"": 121.893}, {""x"": 208.707, ""y"": 138.549}, {""x"": 187.508, ""y"": 151.42}, {""x"": 129.211, ""y"": 199.874}, {""x"": 132.24, ""y"": 226.372}, {""x"": 126.94, ""y"": 249.085}, {""x"": 130.726, ""y"": 277.098}, {""x"": 144.353, ""y"": 317.224}, {""x"": 155.71, ""y"": 334.637}, {""x"": 192.05, ""y"": 339.937}, {""x"": 201.893, ""y"": 345.237}, {""x"": 217.035, ""y"": 339.18}, {""x"": 322.271, ""y"": 255.142}, {""x"": 327.571, ""y"": 221.073}, {""x"": 316.972, ""y"": 187.76}]"
157,"[{""x"": 315.457, ""y"": 171.861}, {""x"": 299.558, ""y"": 134.763}, {""x"": 279.874, ""y"": 115.079}, {""x"": 257.918, ""y"": 113.565}, {""x"": 224.606, ""y"": 134.006}, {""x"": 210.978, ""y"": 122.65}, {""x"": 209.464, ""y"": 140.063}, {""x"": 187.508, ""y"": 151.42}, {""x"": 163.281, ""y"": 171.104}, {""x"": 138.297, ""y"": 195.331}, {""x"": 130.726, ""y"": 207.445}, {""x"": 132.997, ""y"": 225.615}, {""x"": 127.697, ""y"": 244.543}, {""x"": 129.968, ""y"": 271.798}, {""x"": 139.054, ""y"": 296.025}, {""x"": 150.41, ""y"": 323.281}, {""x"": 161.009, ""y"": 336.151}, {""x"": 188.265, ""y"": 339.937}, {""x"": 203.407, ""y"": 342.965}, {""x"": 227.634, ""y"": 333.123}, {""x"": 248.076, ""y"": 318.738}, {""x"": 288.202, ""y"": 283.912}, {""x"": 315.457, ""y"": 261.956}, {""x"": 329.085, ""y"": 237.729}, {""x"": 329.085, ""y"": 214.259}, {""x"": 315.457, ""y"": 171.104}]"
158,"[{""x"": 217.791, ""y"": 124.921}, {""x"": 140.568, ""y"": 197.603}, {""x"": 133.754, ""y"": 211.23}, {""x"": 136.025, ""y"": 228.644}, {""x"": 131.483, ""y"": 246.814}, {""x"": 135.268, ""y"": 287.697}, {""x"": 160.252, ""y"": 334.637}, {""x"": 207.192, ""y"": 347.508}, {""x"": 330.599, ""y"": 247.571}, {""x"": 328.328, ""y"": 207.445}, {""x"": 307.129, ""y"": 149.905}, {""x"": 284.416, ""y"": 116.593}, {""x"": 268.517, ""y"": 114.322}, {""x"": 226.12, ""y"": 132.492}, {""x"": 217.792, ""y"": 124.921}]"
159,"[{""x"": 316.972, ""y"": 168.076}, {""x"": 295.016, ""y"": 124.921}, {""x"": 268.517, ""y"": 110.536}, {""x"": 228.391, ""y"": 135.521}, {""x"": 217.035, ""y"": 122.65}, {""x"": 212.492, ""y"": 140.82}, {""x"": 185.237, ""y"": 153.691}, {""x"": 151.924, ""y"": 187.76}, {""x"": 132.997, ""y"": 207.445}, {""x"": 136.025, ""y"": 230.158}, {""x"": 133.754, ""y"": 264.984}, {""x"": 151.924, ""y"": 314.953}, {""x"": 164.795, ""y"": 337.666}, {""x"": 210.978, ""y"": 344.479}, {""x"": 244.29, ""y"": 325.552}, {""x"": 327.571, ""y"": 248.328}, {""x"": 330.599, ""y"": 215.773}, {""x"": 312.429, ""y"": 160.505}]"
160,"[{""x"": 323.028, ""y"": 174.132}, {""x"": 301.83, ""y"": 132.492}, {""x"": 281.388, ""y"": 114.322}, {""x"": 262.461, ""y"": 113.565}, {""x"": 231.42, ""y"": 136.278}, {""x"": 216.278, ""y"": 122.65}, {""x"": 214.763, ""y"": 140.82}, {""x"": 192.808, ""y"": 155.205}, {""x"": 168.58, ""y"": 173.375}, {""x"": 151.167, ""y"": 193.817}, {""x"": 137.539, ""y"": 207.445}, {""x"": 141.325, ""y"": 228.644}, {""x"": 135.268, ""y"": 243.028}, {""x"": 142.082, ""y"": 286.94}, {""x"": 164.795, ""y"": 332.366}, {""x"": 197.35, ""y"": 343.722}, {""x"": 210.978, ""y"": 349.022}, {""x"": 232.177, ""y"": 335.394}, {""x"": 284.416, ""y"": 289.968}, {""x"": 324.543, ""y"": 254.385}, {""x"": 335.899, ""y"": 231.672}, {""x"": 320, ""y"": 169.59}]"
161,"[{""x"": 212.493, ""y"": 141.578}, {""x"": 144.353, ""y"": 199.874}, {""x"": 141.325, ""y"": 230.158}, {""x"": 133.754, ""y"": 252.114}, {""x"": 156.467, ""y"": 324.795}, {""x"": 171.609, ""y"": 339.937}, {""x"": 201.136, ""y"": 343.722}, {""x"": 218.549, ""y"": 345.994}, {""x"": 336.656, ""y"": 245.3}, {""x"": 329.085, ""y"": 188.517}, {""x"": 295.773, ""y"": 124.164}, {""x"": 271.546, ""y"": 110.536}, {""x"": 229.905, ""y"": 135.521}, {""x"": 223.091, ""y"": 119.621}, {""x"": 210.978, ""y"": 125.678}, {""x"": 211.735, ""y"": 141.577}]"
162,"[{""x"": 319.243, ""y"": 165.804}, {""x"": 295.016, ""y"": 121.893}, {""x"": 271.546, ""y"": 112.808}, {""x"": 229.148, ""y"": 133.249}, {""x"": 214.006, ""y"": 121.893}, {""x"": 214.763, ""y"": 143.849}, {""x"": 195.079, ""y"": 150.662}, {""x"": 151.924, ""y"": 191.546}, {""x"": 137.539, ""y"": 208.202}, {""x"": 141.325, ""y"": 228.644}, {""x"": 134.511, ""y"": 258.17}, {""x"": 143.596, ""y"": 291.483}, {""x"": 162.524, ""y"": 331.609}, {""x"": 172.366, ""y"": 339.18}, {""x"": 198.864, ""y"": 342.208}, {""x"": 217.035, ""y"": 346.751}, {""x"": 327.571, ""y"": 254.385}, {""x"": 338.17, ""y"": 221.073}, {""x"": 316.215, ""y"": 158.991}]"
163,"[{""x"": 321.514, ""y"": 173.375}, {""x"": 304.101, ""y"": 133.249}, {""x"": 279.117, ""y"": 109.779}, {""x"": 255.647, ""y"": 115.079}, {""x"": 229.905, ""y"": 134.763}, {""x"": 217.035, ""y"": 121.893}, {""x"": 214.006, ""y"": 138.549}, {""x"": 194.322, ""y"": 152.177}, {""x"": 178.423, ""y"": 166.562}, {""x"": 163.281, ""y"": 182.461}, {""x"": 141.325, ""y"": 205.174}, {""x"": 141.325, ""y"": 227.129}, {""x"": 137.539, ""y"": 245.3}, {""x"": 139.811, ""y"": 274.069}, {""x"": 148.896, ""y"": 301.325}, {""x"": 161.767, ""y"": 328.58}, {""x"": 177.666, ""y"": 340.694}, {""x"": 198.864, ""y"": 343.722}, {""x"": 213.249, ""y"": 346.751}, {""x"": 252.618, ""y"": 322.524}, {""x"": 287.445, ""y"": 292.24}, {""x"": 334.385, ""y"": 240.757}, {""x"": 335.142, ""y"": 204.416}, {""x"": 320, ""y"": 168.833}]"
164,"[{""x"": 212.492, ""y"": 139.306}, {""x"": 139.054, ""y"": 205.931}, {""x"": 143.596, ""y"": 233.943}, {""x"": 133.754, ""y"": 250.599}, {""x"": 157.224, ""y"": 324.795}, {""x"": 170.095, ""y"": 336.909}, {""x"": 200.379, ""y"": 344.479}, {""x"": 221.577, ""y"": 343.722}, {""x"": 332.871, ""y"": 243.028}, {""x"": 334.385, ""y"": 204.416}, {""x"": 313.186, ""y"": 148.391}, {""x"": 289.716, ""y"": 118.107}, {""x"": 270.032, ""y"": 110.536}, {""x"": 232.177, ""y"": 131.735}, {""x"": 220.063, ""y"": 118.864}, {""x"": 208.707, ""y"": 127.192}, {""x"": 213.249, ""y"": 139.306}]"
165,"[{""x"": 313.943, ""y"": 158.233}, {""x"": 296.53, ""y"": 125.678}, {""x"": 272.303, ""y"": 106.751}, {""x"": 228.391, ""y"": 131.735}, {""x"": 214.006, ""y"": 118.864}, {""x"": 213.249, ""y"": 140.063}, {""x"": 191.293, ""y"": 150.662}, {""x"": 145.868, ""y"": 193.817}, {""x"": 136.782, ""y"": 207.445}, {""x"": 138.297, ""y"": 231.672}, {""x"": 135.268, ""y"": 254.385}, {""x"": 151.924, ""y"": 310.41}, {""x"": 166.309, ""y"": 334.637}, {""x"": 196.593, ""y"": 340.694}, {""x"": 209.464, ""y"": 352.808}, {""x"": 225.363, ""y"": 342.208}, {""x"": 329.842, ""y"": 247.571}, {""x"": 335.899, ""y"": 220.315}, {""x"": 310.914, ""y"": 153.691}]"
166,"[{""x"": 323.785, ""y"": 174.132}, {""x"": 301.073, ""y"": 131.735}, {""x"": 278.36, ""y"": 110.536}, {""x"": 256.404, ""y"": 114.322}, {""x"": 228.391, ""y"": 131.735}, {""x"": 215.521, ""y"": 116.593}, {""x"": 212.492, ""y"": 136.278}, {""x"": 189.779, ""y"": 153.691}, {""x"": 156.467, ""y"": 182.461}, {""x"": 138.297, ""y"": 206.688}, {""x"": 142.839, ""y"": 231.672}, {""x"": 133.754, ""y"": 246.814}, {""x"": 152.681, ""y"": 311.167}, {""x"": 170.095, ""y"": 330.852}, {""x"": 201.136, ""y"": 340.694}, {""x"": 217.035, ""y"": 345.237}, {""x"": 248.833, ""y"": 321.009}, {""x"": 294.259, ""y"": 277.098}, {""x"": 331.356, ""y"": 240}, {""x"": 332.871, ""y"": 205.931}, {""x"": 321.514, ""y"": 170.347}]"
167,"[{""x"": 214.006, ""y"": 137.792}, {""x"": 189.022, ""y"": 151.42}, {""x"": 139.811, ""y"": 202.902}, {""x"": 142.839, ""y"": 232.429}, {""x"": 136.782, ""y"": 252.871}, {""x"": 144.353, ""y"": 293.754}, {""x"": 167.066, ""y"": 333.123}, {""x"": 214.763, ""y"": 345.994}, {""x"": 235.962, ""y"": 335.394}, {""x"": 329.085, ""y"": 243.028}, {""x"": 335.899, ""y"": 217.287}, {""x"": 323.028, ""y"": 170.347}, {""x"": 295.016, ""y"": 118.864}, {""x"": 269.274, ""y"": 105.237}, {""x"": 227.634, ""y"": 128.707}, {""x"": 219.306, ""y"": 111.293}, {""x"": 213.249, ""y"": 137.792}]"
